ID,Number,Date,Start time,End time,Duration,rel. Duration,Salary,rel. Salary,Project ID,Project,Employer/Client,Description,Location,Feeling,Billable,Paid,Type,Tags,Breaks,Breaks Description,Notes
ec902e0e04bd4154bb80735de013cbe1,74,11/24/16,1:19 PM,2:05 PM,00:46:00,00:46:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Mocked out data with mockaroo.,,-,Yes,No,Task,Chorechart,00:00:00,,
9ac125abf45545eab97010e40e9707b5,75,11/24/16,3:08 PM,5:24 PM,02:16:00,02:16:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Endpoint for chart listing works and renders on chart page.,,-,Yes,No,Task,Chorechart,00:00:00,,
93efc09b4baa4f369fd3b6ea0d976c97,76,11/25/16,5:37 AM,6:55 AM,01:18:00,01:18:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed chart entry by implementing the population of possible chores and starting a pending style upload system.,,-,Yes,No,Task,Chorechart,00:00:00,,
ecb67d63ba784b0e92f96ea3c0991d54,313,11/25/16,8:45 AM,12:00 PM,03:15:00,03:15:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Refactored 
Magnus mail controller.  Started refactoring holo images for media root usage. ",,-,Yes,No,Task,,00:00:00,,
bf89ac9ca9df4cc891a1d26fb38e6b84,314,11/25/16,12:30 PM,5:30 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Finished holo image refactoring. Did a code review with Eric. Sized up library for refactoring the media root. Went over api and the reason for media root refactoring with Eric. Started questioning the refactor.,,-,Yes,No,Task,,00:00:00,,
82371d4761134c4ab0fef8d29c13f081,77,11/25/16,9:44 PM,10:00 PM,00:16:00,00:16:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,"Tweaked a component,  started sql query and added mvp checklist. ",,-,Yes,No,Task,Chorechart,00:00:00,,
23a1070482a142f693088efda7ba519b,78,11/27/16,1:36 PM,2:37 PM,01:01:00,01:01:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Migration for living situations in chart.,,-,Yes,No,Task,Chorechart,00:00:00,,
7a00b642ab624422b073b1693b9b5a60,79,11/28/16,7:15 AM,7:54 AM,00:39:00,00:39:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,More chart mock data and Refactored endpoint and spa handler for chart table change.,,-,Yes,No,Task,Chorechart,00:00:00,,
50a4664885ed43d1803462dc5763de07,315,11/28/16,8:46 AM,12:00 PM,03:14:00,03:14:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Organized git branches between Eric's max allowed feature and my media root feature. 
Cleaned up trello cards for server upgrade,  load balancing,  and media root. 
Debugged am issue for Eric on his dev station that resolved to making a contact for him on production vics. ",,-,Yes,No,Task,,00:00:00,,
2c46d41bf766495bbfee5ae0de376e65,316,11/28/16,12:30 PM,5:30 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Discussed a customer problem with Steve and then addressed an issue with employment application for Molly.  Went over employment application controller and form building with Eric. 
Finished up the bootstrap script with xapian script editing with set based on environment variables.  Looked into automating ssh users. 
Started researching how to do snapshots with VMware. ",,-,Yes,No,Task,,00:00:00,,
20de47303f424253bbdb1654a82c40d1,80,11/28/16,7:20 PM,7:50 PM,00:30:00,00:30:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Added mockaroo inserts to chart table.,,-,Yes,No,Task,,00:00:00,,
c8e6b16420e04ff492ee8cc4ab1c059e,81,11/28/16,8:08 PM,8:20 PM,00:12:00,00:12:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Revised chart entry query.,,-,Yes,No,Task,Chorechart,00:00:00,,
cdaaca4261ad484b81ebe207e17dbec5,82,11/29/16,7:48 AM,8:10 AM,00:22:00,00:22:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed chart entry.,,-,Yes,No,Task,Chorechart,00:00:00,,
7885f1283faf4297b38ff2fe2b65b575,317,11/29/16,9:05 AM,12:00 PM,02:55:00,02:55:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Added instructions for various non automated tasks in Readme. 
Went over Eric's changes for mobile max allowed feature. ",,-,Yes,No,Task,,00:00:00,,
05bad2ed98e94d18814b97a0b50f36a4,318,11/29/16,12:30 PM,5:30 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Discussed vm setup with Jeremy. 
Discussed candidate interviews with Steve and Ryan. 
Addressed customer website problem with Eric. 
Started setting up vm's with Jeremy. ",,-,Yes,No,Task,,00:00:00,,
49bf034b368541cab157d9aab53e3d9d,83,11/29/16,7:19 PM,8:28 PM,01:09:00,01:09:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Finished chart entry.,,-,Yes,No,Task,Chorechart,00:00:00,,
67e73dd430a34863af83f36141d33fc6,319,11/30/16,8:31 AM,12:00 PM,03:29:00,03:29:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Researched redux. 
Helped Eric with sale indexing fix. 
Troubleshooting tweety db,  had to set sources.list file.  
",,-,Yes,No,Task,,00:00:00,,
f9d698315f08421f86f9a0ae4a7c1c8d,320,11/30/16,12:30 PM,5:31 PM,05:01:00,05:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Redux tutorial on downtime. 
Finished troubleshooting and set up tweety db. 
Debugged customers website issue on Eric s setup. 
Helped Eric with a branch issue I  git.",,-,Yes,No,Task,,00:00:00,,
e72f6657fb3b4c82834be84a4527be43,84,11/30/16,7:30 PM,9:00 PM,01:30:00,01:30:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Tried to figure out some query problem.,,-,Yes,No,Task,,00:00:00,,
559c71d922b044af8879952decf855c1,321,12/1/16,8:56 AM,11:36 AM,02:40:00,02:40:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Started working on getting tweety to the point of running the bootstrap script,  adding repo origins and users. 
Gitlab crashed and we discussed why and alternatives for awhile. 
Looked into a login issue which turned out to be a case of the typos. ",,-,Yes,No,Task,,00:00:00,,
d1f0082accaa4ae384cec92546a1a547,322,12/1/16,12:43 PM,6:00 PM,05:17:00,05:17:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Ran bootstrap on tweety www. Tested that the main site was up. 
Went over license types and raid options with Ryan and Eric. 
Discussed redux with Steve. 
Traced through code for sunfrog refactor.  Wrote sql query with Eric for sunfrog favorites move. 
Watched redux video. ",,-,Yes,No,Task,,00:00:00,,
f30a61e526c04adb8714932a2a4cf498,323,12/2/16,8:56 AM,12:04 PM,03:08:00,03:08:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Re organized trello board with Eric. 
Changed all test configs in repo to accommodate porky's death. 
Migrated repo to bit bucket from gitlab. 
Addressed a customer issue with order Confirmation emails. 
",,-,Yes,No,Task,,00:00:00,,
915cfa234cc84694b1e2f59045d05b14,324,12/2/16,12:35 PM,5:30 PM,04:55:00,04:55:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Git tweety up and running again from scratch. 
Helped Eric with git problems and fixes. 
Discussed mobx vs redux and server upgrade and load sharing problems with Ryan. Basically got the ""I'm in charge and mobx is better"" law laid down. We did agree to have the conversation again. 
Tweety went down and I don't know why. ",,-,Yes,No,Task,,00:00:00,,
bd9f5ca87efc4339b7dcbd0bc42fb37a,85,12/2/16,8:00 PM,8:33 PM,00:33:00,00:33:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Added a list of todo.,,-,Yes,No,Task,Chorechart,00:00:00,,
d40844ae7284403c86e159ab740c042d,86,12/3/16,3:46 PM,4:48 PM,01:02:00,01:02:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Database migrations.,,-,Yes,No,Task,Chorechart,00:00:00,,
d33d6488d5f643008b6fb441ae2d7f52,87,12/3/16,5:37 PM,7:09 PM,01:32:00,01:32:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Started from signup and made it to household's page.,,-,Yes,No,Task,Chorechart,00:00:00,,
18f5c9070c604ffab42d484deacde4f6,88,12/3/16,8:39 PM,9:39 PM,01:00:00,01:00:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Watched rich hickey video on how to dependency.,,-,Yes,No,Task,,00:00:00,,
896186e20a1949cf8e790c43d10e98b3,89,12/3/16,9:46 PM,11:01 PM,01:15:00,01:15:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Worked on add household endpoint and spa page.,,-,Yes,No,Task,Chorechart,00:00:00,,
2cfb2dcd28734133bf8e296755114a2f,90,12/4/16,2:32 PM,3:56 PM,01:24:00,01:24:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Struggled with an error in a handler.,"147 Union Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
d63a80b0f5e347039834ea52a52f090b,91,12/5/16,6:43 AM,8:01 AM,01:18:00,01:18:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Households page progress.,,-,Yes,No,Task,Chorechart,00:00:00,,
9f35df9849d34579aa045c21d61572fc,325,12/5/16,8:55 AM,12:00 PM,03:05:00,03:05:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Customer login issue. 
Helped Eric troubleshoot git ignore problem with already tracked files in multiple branches. 
Figured out tweety wasn't broken I just had the wrong address in my hosts file. 
Fixed syntax for apache rewrite re route thing. 
",,-,Yes,No,Task,,00:00:00,,
454c264565314f2ba2c4da20797745d4,326,12/5/16,12:30 PM,5:37 PM,05:07:00,05:07:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Refactored cron job structure in repo. 
Tested init script. 
Helped Eric with installing xdebug vs code with vagrant vm and writing guide. ",,-,Yes,No,Task,,00:00:00,,
56937bf4788d411dac797f868530342b,92,12/5/16,7:32 PM,9:05 PM,01:33:00,01:33:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,"Struggled with households list,  with-let, and iterated components.  Still not resolved but I have some ideas. ",,-,Yes,No,Task,Chorechart,00:00:00,,
2cbad5888cd14f4c92f9474fd138713e,327,12/6/16,8:52 AM,12:00 PM,03:08:00,03:08:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Readme fixes. 
Refactored bootstrap Co figs and cron jobs in repo for better tracking per instance. 
Merged and resolved all conflicts from pull requests with eric
,  repo is up to date now. 
Discussed with Steve,  automating two recurring tasks in vics with expect. 
",,-,Yes,No,Task,,00:00:00,,
7f95f164ec404b8c9ed53fee35e80623,328,12/6/16,12:30 PM,5:31 PM,05:01:00,05:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Went over generic website customer issue with Eric. 
Refactored cron jobs and bootstrap script again. 
Addressed roadshow issue where Michelle was  reading referential integrity by editing instead of creating new instances. 
Tested bootstrap changes locally. ",,-,Yes,No,Task,,00:00:00,,
e7820f786810401496f810dc8ad7ae2f,93,12/7/16,6:34 AM,7:46 AM,01:12:00,01:12:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Household page progress.,,-,Yes,No,Task,Chorechart,00:00:00,,
ea79b03f4b064e33a039e8ad4c0a2986,329,12/7/16,9:00 AM,11:45 AM,02:45:00,02:45:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Worked through and re formatted entire Readme with Eric. 
Set up repo and put it on tweety,  ran into a xapian error. ",,-,Yes,No,Task,,00:00:00,,
02ee967787e9483e959a6d1e0712d62a,330,12/7/16,12:15 PM,5:30 PM,05:15:00,05:15:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Figured out xapian error was from not running a few commands as root. 
Altered and tested script. 
Researched mobx. 
Discussed erp and website project directions with Eric. 
Started implementing redis for session solution in scaling php horizontally. ",,-,Yes,No,Task,,00:00:00,,
829cc5c4518d4c26b69aabedfd68a8b6,94,12/8/16,6:40 AM,7:52 AM,01:12:00,01:12:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed editing household name feature.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
faf2e88b525b46329790cb2e3ec9b46f,331,12/8/16,9:03 AM,12:00 PM,02:57:00,02:57:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Confirmed redis installed correctly from bootstrap. 
Tested redis with multiple web servers manually with Eric. 
Researched and found guides for setting up slave master sync with redis and postgres.  
Made a road map with Eric of everything to do to script setup and promotion in event of failure. 
","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
699813d2531c4aa4ac024a320d3a27e3,332,12/8/16,12:30 PM,5:37 PM,05:07:00,05:07:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Addressed an item issue with active flags and vics process cron. 
Went over issue with Eric. 
Went over how new item page filter works with Ryan a d Eric.  Traced through code to verify with Eric. 
Wrote query to clear new flags. 
Discussed in detail how image upload works on sku edit page and batch upload feature with Eric. I for. Ed Erin why she had a problem with skus made awhile ago. 
Discussed  time estimation formulas (spreadsheet) with Ryan and Eric that accounted for support issues. 
Informed it team (not including rick)  what the architecture plan for load sharing was and implementation details. 
","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
5624b6284d82483786d98a5ff8bd0e71,95,12/8/16,7:04 PM,8:04 PM,01:00:00,01:00:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Bug frustration and components refactor households page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
c16efaf323f742ae8c19df4ebf74e845,96,12/9/16,6:46 AM,7:56 AM,01:10:00,01:10:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed households page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
2538632ba06940dba433b213544fab34,333,12/9/16,9:09 AM,12:15 PM,03:06:00,03:06:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Reviewed and revised trello board. 
Set tweety to a blank state. 
Finished and tested setup script for redis master standby sync. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
8643d670c46e4ce98aee7518bf084519,334,12/9/16,12:45 PM,5:40 PM,04:55:00,04:55:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Started postgres master standby sync setup script. 
Discussed postgres hba config and how connections are permitted procedurally with Eric and ryan. 
Discussed subnet masking with Eric and Ryan. 
Addressed an alternates issue with Eric and Ryan. 
Had a learning experience challenge to each write a query to identify all skus that had tracking numbers with an active flag of ""n"".  One to many relationship skus to tracking numbers.  Ryan  had a solution that was a more verbose query with a result set that was a subset of mine. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
f23edecaa04f414e9aff391c54db11c2,97,12/9/16,7:02 PM,10:01 PM,02:59:00,02:59:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Finished households page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
102a2912beb742ddb16c228585a9ac41,98,12/10/16,10:16 AM,11:12 AM,00:56:00,00:56:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,"Finished households page,  started roommates page. ","548 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
b6ccb6447f154a98a8f843ab290b6f85,99,12/10/16,12:12 PM,12:18 PM,00:06:00,00:06:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Advanced roommates page.,"533 Lafayette Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
f46c1b50c503498a8292212e98108a67,100,12/10/16,1:22 PM,3:00 PM,01:38:00,01:38:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed roommates page.,"530 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
d35c31539cce4b4aa151e58d3b4a345d,101,12/10/16,3:43 PM,4:12 PM,00:29:00,00:29:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Roommate adding progress,"536 Coit Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
6818e5135040490ca60d1642df8dc7bf,102,12/10/16,4:33 PM,5:31 PM,00:58:00,00:58:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Hit a snap with dependent effects that need handling.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
6fb6c180226e4306a5270695e8762fab,103,12/10/16,7:14 PM,7:49 PM,00:35:00,00:35:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Watched euro clojure video on genetic programming with spec.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
12ecc5b1d6184d24b3d49ef10efed63f,104,12/10/16,7:56 PM,8:16 PM,00:20:00,00:20:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Finished roommates page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
a989c62e6c744b68afad8369dd295f6e,105,12/10/16,9:32 PM,10:17 PM,00:45:00,00:45:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Refactored some stuff.,"530 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
070c85496dd64c5bafca1a38e7d37dec,106,12/11/16,12:10 PM,12:41 PM,00:31:00,00:31:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Refactored components.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
10f0c799a30b46c492d3afbce49533d5,107,12/11/16,1:32 PM,2:33 PM,01:01:00,01:01:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Started chore page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
0b7bdc56a4704b99820e8c6a66851822,108,12/11/16,2:57 PM,5:09 PM,02:12:00,02:12:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Seemingly finished chores page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
372b7c9044d44b65883f906dd3df4ed3,109,12/11/16,6:44 PM,7:49 PM,01:05:00,01:05:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Fixed the chart entry query problem.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
438900ac0555447ab054612dd8bf04ab,335,12/12/16,9:00 AM,12:02 PM,03:02:00,03:02:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Went through objectives with Eric. 
Got an email from Michelle about mill styles not being on the admin page. 
Started a long arduous process of confirming what people do to build parts and how the xml files are created from vics data. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
e827c28c7965463ab57f12b14b5de9af,336,12/12/16,12:30 PM,5:31 PM,05:01:00,05:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished long process of finding out how xml dump gets populated,  turns out there is a misnomer field called sku alternate that is used to populate the Mills style code value. 
Figured out a better process for building skus knowing that. 
Resolved two other customer issues and helped Eric with some problems he had making an xdebug install script to work with vm and local vs code editor. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
6d10d6dc8df94d92b3d2d3cf8ed218c3,110,12/12/16,7:22 PM,8:52 PM,01:30:00,01:30:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Mvp,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
f316705e09a14e4784cf0d658dbf9d3e,111,12/13/16,6:30 AM,7:30 AM,01:00:00,01:00:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Cleaned up the login and signup pages.  Reset home page I  spa a d started a info page that new signups get routed to.,"540 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
1863e901279f40ccbf38c24044c7fb0f,337,12/13/16,9:00 AM,12:00 PM,03:00:00,03:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Figured out why item wasn't being entered into postgres db,  it was in a list of banned tracking numbers I  the vics process.  Verified alternates tab on website isn't broken for supplies. 
Demonstrated sql joins to Eric. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
8dac6f09f3324a98855d80b5a8aaa322,338,12/13/16,12:30 PM,5:33 PM,05:03:00,05:03:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Fixed query for alternates.  
Worked through a few overviews with Eric for vics process and checkouts. 
Went over a few common issue causes and fixes (bad oddsize linked list in vics and missing properties in items failing only on checkout). 
Progress on postgres master standby setup. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
d7c2121f268f4bd79fe4e0d8e1017817,339,12/14/16,9:00 AM,12:00 PM,03:00:00,03:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Tested postgres setup commands with Eric. 
Started researching Mongo master standby setup. 
Worked with Eric on query for Lisa to show number of online returns ytd. 
Discussed an admin feature for marketing to block items from vics to website. ","2170 Kinnrow Avenue Northwest, Grand Rapids, MI 49534",-,Yes,No,Task,,00:00:00,,
2ac941d30ff7409bacc9aedcd7d30a84,340,12/14/16,12:30 PM,5:46 PM,05:16:00,05:16:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Researched Mongo and discussed another solution for Michelle. 
Started testing postgres script with Eric. 
Discussed Francisco warehouse project and new forms of communication between departments  with Ryan a d Eric. ","2170 Kinnrow Avenue Northwest, Grand Rapids, MI 49534",-,Yes,No,Task,,00:00:00,,
5861ef5f361f497690008eb9cf4ec93d,341,12/15/16,9:00 AM,12:06 PM,03:06:00,03:06:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Debugged postgres master standby setup script with Eric.,"2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
a0cff0d1eb4d47098b6b681e271b3f97,342,12/15/16,12:30 PM,5:30 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished and tested postgres master standby setup script with Eric. 
Discussed Francisco's project with it team. I came up with the idea of scanning the entire printed pick as a circumvent for the fact vics is a closed system right now. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
90ac4948b71344d7b5fa15651b9173d9,343,12/16/16,9:00 AM,12:00 PM,03:00:00,03:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Reviewed progress and remaining tasks for load sharing.  Started a Mongo setup and tested a master slave setup with v 2.4.,"2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
eb637e2c221f491ba925b61622bb7685,344,12/16/16,12:30 PM,5:37 PM,05:07:00,05:07:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Tried debugging Mongo problem for a bit before and after driving Jeremy to the hospital after nearly choking.,"2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
594d7797e8774b538498b140920f4371,112,12/17/16,8:45 AM,10:18 AM,01:33:00,01:33:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Replaced info page direction with button.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
0e943da0fd8243dda47b416e2e2f94ec,113,12/17/16,11:47 AM,12:08 PM,00:21:00,00:21:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Made info page.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
d22cd92173f4492f960b72457d19c3f1,114,12/17/16,4:12 PM,6:37 PM,02:25:00,02:25:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,I think I actually made mvp state for chore chart app.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
8694115adfe1484290f7e721a5c046a7,115,12/17/16,9:00 PM,11:17 PM,02:17:00,02:17:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Logout and deployed alpha.  Had to manually upgrade postgres and Java to work on my old vps.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
5212edc84ce0400d92b8d7a4e60a0b3c,116,12/18/16,2:17 PM,3:20 PM,01:03:00,01:03:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Started refactoring names paces.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
c44189ea1d6a4c3fbefc4a94eeb047bd,117,12/18/16,4:30 PM,5:05 PM,00:35:00,00:35:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Continued refactoring names paces in spa.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
85ee4a75a7c040888e1d2554700bbbec,118,12/18/16,7:28 PM,8:02 PM,00:34:00,00:34:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Progressed spa ns refactor.,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
e4c045a5b6124efea2ac5d34bec63d8d,345,12/19/16,9:05 AM,12:26 PM,03:21:00,03:21:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Troubleshooting Mongo master slave setup script with Eric.  Avoided doing replication sets because master slave configuration fits the use case better, seemingly. 
Figured out there was an auth problem. 
","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
8d1351687322410c9b0a494b488bdd34,346,12/19/16,12:55 PM,5:30 PM,04:35:00,04:35:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"More troubleshooting mostly with authentication and using a key file.  A little bit of time spent ensuring sync without auth enabled works,  and auto resyncing. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
cd54a8a6feb645c58509795c3ffe79c7,119,12/20/16,6:30 AM,7:17 AM,00:47:00,00:47:00,0,0,c56a689e67da44b79b410936e0bad9fa,Dev Skills,,Started fixing issues raised by alpha users,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,Chorechart,00:00:00,,
